page,baseline_best,1040_Main_Pg1,1040_Main_Pg2,1040_Schedule_1_PG_1,1040_Schedule_1_PG_2,1040_Schedule_A_NET_LOSS_STMT,1040_Schedule_C,1040_Schedule_D_PG_1,1040_Schedule_D_PG_2,1040_Schedule_D_STMT,1040_Schedule_E_PG_1,1040_Schedule_E_PG_2,1040_Schedule_E_STMT_PG_1,1040_Schedule_E_STMT_PG_2,1040_Schedule_F,4562,4797_PG_1,4797_PG_2,4835,4952,6251_PFT_LOSS,8949_PG_1,8949_PG_2,8960_NET_LOSS_COMPUTATION,ALT_MIN_REPORT,ALT_Tax_Loss_WORKSHEET,CAL_FARM_RENTAL_INCOME_EXPENSES,CAL_PASS_ACT_LOSS_LIMIT_SLIDE_1,CAL_PASS_ACT_LOSS_LIMIT_SLIDE_3,CAL_RENTAL_ROYALTY_INC_STMT,CAL_RES_INC_TAX_PG_1,CAL_RES_INC_TAX_PG_2,CAL_RES_INC_TAX_PG_3,CAL_RES_INC_TAX_PG_4,CAL_RES_INC_TAX_PG_5,CAL_RES_INC_TAX_PG_6,CAL_SCHED_3526,CAL_SCHED_3801_PG_1,CAL_SCHED_3801_PG_2,CAL_SCHED_3801_PG_3,CAL_SCHED_3801_PG_4,CAL_SCHED_3805V_PG_1,CAL_SCHED_3805V_PG_2,CAL_SCHED_3805V_PG_3,CAL_SCHED_CA_PG_1,CAL_SCHED_CA_PG_2,CAL_SCHED_CA_PG_3,CAL_SCHED_CA_PG_4,CAL_SCHED_CA_PG_5,CAL_SCHED_CA_PG_6,CAL_SCHED_D1_PG_1,CAL_SCHED_D1_PG_2,CAL_SCHED_D_PG_1,CAL_SCHED_D_PG_2,Form_6251_PG_1,Form_6251_PG_2,Form_8582_Pg_1,Form_8582_Pg_2,Form_8582_Pg_3,NOL_DEDUCTUION,NOL_DEDUCTUION_STMT,Other,STATEMENT
75,STATEMENT,0.1295853855079647,0.19011859126888958,0.18159936785007383,0.10273261266637472,0.1360843570350778,0.13434050037400505,0.2822473713558763,0.16828703065850445,0.06351574882001651,0.1881102294987917,0.30917079250793966,0.31089935875289904,0.25038983958395117,0.10643734705637828,0.10789844203322957,0.27746470243050486,0.12296915079610611,0.11158888453083238,0.1222207983676231,0.31312803889639684,0.21021113300545285,0.19807238538680028,0.08601035808369997,0.23624347316078453,0.24715011299596523,0.10961513512712014,0.1780185955005873,0.26242807215864816,0.17791457213491532,0.0653303344372316,0.09542762938587566,0.11867789418107234,0.0996971724499834,0.07312051223108727,0.15237051742393903,0.10273939335765445,0.1714695226980216,0.19814563923827958,0.265587600981661,0.22861359974496046,0.16768340262531423,0.08059192194314144,0.0746276938129918,0.08971486159336746,0.05081702057432712,0.049758619882599955,0.046869122364298355,0.04248123586484835,0.04639749187766787,0.19042959430106948,0.07137411800309018,0.07857371923227476,0.24159719816466427,0.19263715399528072,0.12630815322201916,0.20173312925285247,0.28038481343212324,0.24845121209529852,0.10644300709153322,0.06351574882001651,0.3243746651536151,0.5937800090935457
76,STATEMENT,0.15896882955506825,0.24742247751682248,0.15060283837246738,0.117647109534974,0.4833376225008926,0.18650922991622032,0.2895100197462997,0.3261991071565932,0.17296872791464768,0.16874979737440843,0.2812850749455296,0.22105151855559713,0.16870226835511368,0.14058935085107763,0.20757446446701788,0.37830960464169094,0.222997678891946,0.1635706950565671,0.16315470501964546,0.3040151234792764,0.21592421636593148,0.2227756389633411,0.45466320148593115,0.16759867893362151,0.33976287488767976,0.16130232912125428,0.2041413724704661,0.25304912065184776,0.1320275369429948,0.19167358211985913,0.2228327119656575,0.12864796563105757,0.0946822013267315,0.12471690116190531,0.1218064770433097,0.21102432064590282,0.20078931657696295,0.2752341372485075,0.2532902245684724,0.2933246388182984,0.4200477487190362,0.4022162087048918,0.17343092993942955,0.07065222944718219,0.058928022136306824,0.060622809233312515,0.057886826870106836,0.11273708264666589,0.10542768438710151,0.3047672025589935,0.13021356738317544,0.07003746757124851,0.3433998414286135,0.31870933428540327,0.4175901511242127,0.3324150564718044,0.25666923376035206,0.28245656541325503,0.41789942365692495,0.17296872791464768,0.2880638741357381,0.498960552803958
77,STATEMENT,0.0829226722714625,0.08094065324347308,0.12132079376232585,0.08054574215075416,0.08880211212273298,0.10633663679374875,0.17369804242296005,0.11581575577542479,0.0566175352014848,0.15087444373762615,0.1712595839601774,0.19621038102495386,0.17726745448158723,0.08750122063090218,0.07412947844748353,0.19850023458613725,0.09849367358032496,0.09820061239307909,0.08364160447695645,0.17679952432525534,0.13111807586670426,0.15054443739244086,0.0904835736900921,0.1724386051096153,0.1265961018609314,0.09756472372775564,0.1348375624664294,0.15177480542575233,0.1596977559823804,0.05542155904231996,0.04973926685584351,0.05151482054240934,0.04053600773201317,0.058736519293174944,0.08005423665546371,0.08969221796370185,0.13493129300720208,0.07981286825677776,0.14607024163032115,0.12861553613085422,0.09782984543981536,0.05617333204466662,0.06886011236429637,0.05994524486001865,0.04921550576933434,0.04998964134337031,0.031851547724565554,0.03766175823948602,0.05062667207682462,0.13165971143819277,0.05359007079132407,0.0631491793391329,0.13247243140557177,0.09982381692467043,0.06982360044919668,0.13867680647278008,0.17222329378421747,0.14986161531161968,0.05994422157875426,0.0566175352014848,0.26263121099099596,0.49626301554492375
78,STATEMENT,0.13100549755183472,0.14885484899115203,0.15117184918869403,0.11824616239537969,0.11317985534290738,0.12132426685662015,0.18050287232654327,0.13741632116534164,0.0682924486778347,0.15690241861375992,0.1295282404230886,0.12526155404551897,0.14974282060188618,0.09192066760053802,0.11654492937366487,0.17752950149974783,0.08817800426243044,0.11204878638397509,0.12219005672191334,0.1859746692946848,0.12383817168731784,0.11623021097376947,0.12858388088122236,0.19919517575391524,0.11851526970081622,0.11219550025275415,0.2273052834902315,0.15242643600939876,0.13160840906917676,0.09163596520184815,0.07106136716724046,0.10918453036038708,0.1135211436148782,0.08101553909398887,0.12761842071110396,0.12854247293820237,0.22271877462921436,0.05004642953903084,0.15010034065240457,0.18386834710127897,0.13011608702910785,0.08913192444649679,0.04812460585324465,0.07951717627446188,0.05119590011346029,0.05650636804893892,0.032639208606377604,0.04740976691844311,0.08417448446348402,0.12856652712012018,0.02561201501051154,0.05137635997426836,0.0634092588234193,0.174412655400535,0.12480042978961514,0.1923949811556476,0.18590362990427764,0.2243479676509144,0.06835756224727617,0.0682924486778347,0.19895196370949397,0.41247530512369085
79,STATEMENT,0.09703381708449918,0.10992874743149736,0.12421737865844437,0.08535707683554102,0.09096744991940837,0.10853600104354601,0.18285218160451636,0.12935278883974546,0.055050611200798856,0.15117300578449755,0.17782769675599033,0.2031213593124414,0.19035087303745002,0.08926856048615385,0.08827415437986669,0.20636159309110538,0.1059745622759195,0.10907168938046248,0.08947853344180139,0.18125482276411237,0.13589700664473714,0.15237531448125524,0.09085105040767771,0.19494465506969627,0.14403669694698482,0.10840290943452711,0.14517030406855136,0.15586489290198288,0.16119224652121253,0.06153987314271017,0.06031890342352174,0.08724949660245819,0.08407540539980958,0.07282752538846565,0.10402383617721445,0.0926967899896645,0.14179726581122978,0.08360390291948505,0.14986491028832027,0.12892330047815953,0.10593130909270243,0.055346051601549234,0.06659794691797463,0.06275093573373687,0.04882232938722118,0.051422418446262164,0.03479869203347016,0.03808516211437503,0.05302428877395496,0.13876981966897345,0.05593063098841625,0.06274606321969534,0.13293508374108898,0.1452717445342867,0.08862359288142364,0.14568100531749434,0.18115736730700283,0.15723146023961787,0.0613162929556925,0.055050611200798856,0.27443838346140953,0.5091657091094632
80,STATEMENT,0.14283668476338984,0.17979190909954068,0.14581558297159275,0.11969596662623773,0.11003832834463662,0.11717036060539203,0.1796093507839407,0.14762310734185055,0.0658181150083213,0.14881963272533627,0.1262234638665757,0.12484385364763545,0.15708375270866165,0.08945383478741417,0.1274208293363948,0.1768974212139592,0.09350091303344575,0.12030340702914978,0.12144364346600015,0.17627989664898755,0.12418691762328032,0.11279399142386434,0.12233878578630752,0.22010597548809274,0.13410070509765049,0.12044797878795496,0.22681542103858265,0.14966830249415494,0.12527137861384033,0.09099400889927747,0.0827988609191766,0.15321617795450865,0.1656960635601998,0.09794642001002193,0.1579658953125882,0.1267514803656417,0.21782396295537904,0.050938713720734996,0.1475878380944732,0.17374376756706,0.1352377607303502,0.08494000106520685,0.04691279860787105,0.07816823575584186,0.05022490673570426,0.05763845550241124,0.03760788210011869,0.04792643395262478,0.08417773826365862,0.12964575286065577,0.028707303937606874,0.04977358344145216,0.06141216687225302,0.225324829933671,0.14475448548501818,0.18907317374477,0.18482305531919266,0.22067259424190777,0.06581801015453258,0.0658181150083213,0.20756762277826793,0.41232437450705395
81,STATEMENT,0.18585487944244844,0.19980363338255222,0.2794565575134385,0.22478622929190176,0.14336501903706336,0.22581345074736991,0.2981876068878874,0.24065763892713032,0.08301616723139821,0.25385613019028813,0.32487717261995414,0.2601759425177603,0.22912527524986953,0.18542175541650754,0.11964594760770324,0.26247497737790526,0.1583366137706283,0.24683158660614565,0.1448203243037698,0.48393996347473156,0.23875869348677045,0.2571733838691499,0.1820608382644971,0.4652678543571325,0.22666227755234247,0.24571108565512245,0.25375608479784084,0.28647320673989324,0.2163833571405653,0.08681236477948125,0.09295861687663631,0.08607113597408923,0.0570778699626094,0.08228256037871051,0.10441188210942481,0.18701641729816787,0.2524003151773036,0.2790834994982278,0.2628016631628199,0.32590688094352815,0.15388480777365315,0.09782640211492816,0.090313459484785,0.12253181139204272,0.1238798874587404,0.11150220936721865,0.08045301920304229,0.10775815663722646,0.10005043779570597,0.1682442444842267,0.09277442859672655,0.07264185065542414,0.18313525679195372,0.2973172015589104,0.20765650916851397,0.22627425310537974,0.28383883486184447,0.3246285692380314,0.11904686224513025,0.07610421253571813,0.4873834171364397,0.7073209417172407
82,STATEMENT,0.1700527881524021,0.19792156861984891,0.16240875723113166,0.16224509619842867,0.13837766481420555,0.15828251117951672,0.1737865177854579,0.20180116548552665,0.09540697967213756,0.18164160496671658,0.15803672469776578,0.08709928365141485,0.10563338883981914,0.1862225710509527,0.15801003647216402,0.23420130173987005,0.1962659523161388,0.1751831993127581,0.1197665314879295,0.16043793089296604,0.1943913980867765,0.14395737851161983,0.16123983691462007,0.1859288007660225,0.16681027863962708,0.1753235584598259,0.21848975662044107,0.20742003445466545,0.11847098261531752,0.07972454230256566,0.10497670522839662,0.11219731459282534,0.08843966469751122,0.10098423631983065,0.09947292115377424,0.13147979944376553,0.21609199040923352,0.12803004476346405,0.20387451657488492,0.25664069030962017,0.14843642909821564,0.1230925674455405,0.07874075509335376,0.0999733640049978,0.08714654955675628,0.11948730678859613,0.0865922378314876,0.09168584663068931,0.09214628879393262,0.15466507534661295,0.07450190813029176,0.06166379892813696,0.12873809197514333,0.23323646469138531,0.17342553860119342,0.2400766703640222,0.21911846355255002,0.27440338289731137,0.16943271617477343,0.09540697967213756,0.19113834456728446,0.3595296447334858
83,STATEMENT,0.15890967038619122,0.15146374929757803,0.247343957908612,0.17532276829577179,0.1311380381475893,0.19936252657434048,0.2825262773570872,0.20718431914267327,0.0768877235615084,0.24755478965574046,0.3932123838709685,0.41440223287220085,0.3719749289600952,0.17081554643121727,0.14409062492436656,0.30013341762022283,0.1288344853667541,0.2047797982942502,0.2684137165970504,0.292897051844208,0.15994545372137137,0.16782680601356453,0.1580411909808662,0.3223048239463505,0.21965040422270174,0.20159258566080582,0.2914720811187951,0.33977085114565964,0.22060210367031755,0.09023777851790052,0.08608227524579881,0.07845541031354325,0.05768608557482306,0.0808150150681966,0.07863004159254883,0.24451887677604403,0.2899387757902496,0.22233865717627374,0.33312466072884467,0.3096683848709992,0.18624266327808248,0.11051181354035615,0.11156686992012271,0.10324900542785387,0.10797502952687078,0.09919243670626648,0.07879854256633709,0.09872630810200955,0.0993260405627806,0.17961485553205633,0.07645712908248858,0.08127179460871622,0.20796092605497718,0.23254590024923916,0.13718162880669182,0.2916240108863424,0.3189962882282981,0.31714724395363453,0.10912024460751713,0.0768877235615084,0.3741355711574875,0.6383008606705961
84,STATEMENT,0.14779013465372917,0.16596108699348838,0.25848469697119164,0.19246197825920353,0.12805650077671957,0.21775909989202602,0.2835161988724556,0.2058775400816207,0.03713481456440648,0.2900596983441388,0.3598214140810208,0.31084987816639886,0.2466043283687991,0.16432351132593614,0.10437172540072051,0.25034772276349027,0.09186387274372741,0.22294848831895608,0.11272098962796046,0.35939715418656776,0.1918773620950923,0.22472602613353668,0.15459627268961057,0.3009315876687565,0.1744164858597314,0.21999374049468864,0.270535075106977,0.30819769685335974,0.21585541294771216,0.07312683216842455,0.08456607744298103,0.07865776585975495,0.05247071987021168,0.0670957548163052,0.08501662172434446,0.12526055205623493,0.26870960345707673,0.2631879884752443,0.29110846119997486,0.3478366716684541,0.14763158265547127,0.0707054187735304,0.10090549425656689,0.11144950934789855,0.09836001568532667,0.09336264664021503,0.07449003979895329,0.09358608506174027,0.09483905790474154,0.15894965395824648,0.07693144399626836,0.07602911518397099,0.1897687254941377,0.24140442584369243,0.14662080200133304,0.25660827883483706,0.3244414153528667,0.3440336928287474,0.0912685852432784,0.03713481456440648,0.5000815516641379,0.7248075790709373
85,STATEMENT,0.14847047875087604,0.15702260125940265,0.2629511553396,0.1718335910898946,0.15482040776001676,0.2343853866986077,0.3095824624549467,0.2093450430759128,0.049766757224757444,0.2752696449464268,0.3839779371771238,0.3558390446212707,0.2802013677004073,0.17592063485134585,0.09943135532742567,0.2989348208176366,0.11266473497486569,0.22600910197882704,0.11229621443491536,0.35887241006038983,0.19643282748566482,0.21462490586453958,0.17362090120201007,0.29921450019875906,0.2415718651357292,0.22337950425558986,0.27361113154392946,0.37712828166491513,0.21681750497960456,0.08805152922683826,0.08694046363353247,0.08615112402452767,0.05240081339206988,0.06047259429274171,0.07980410759794132,0.11970597385570515,0.27235839481747787,0.20324798681874928,0.3621715491644534,0.40211519503168774,0.17881662979116333,0.09817372461116777,0.11840354062505154,0.12083256507229488,0.10381300883238591,0.10124250647445968,0.06641006345720388,0.09121134014006817,0.1084049549717063,0.19175688716763667,0.08738059539947579,0.09667506476789389,0.2686722317701346,0.2491708659069297,0.14146769841018692,0.28337475868474304,0.3659248023753299,0.3973902159452618,0.09225851489166173,0.049766757224757444,0.42306601878218253,0.6546105801620814
86,STATEMENT,0.06926808220891988,0.05983659587729044,0.06029802570813546,0.04854958898646254,0.05395427269012878,0.06543126758536473,0.0639666583052622,0.05652492301088874,0.04579551156850731,0.0598012793284233,0.14905715045190251,0.16927191112438283,0.15864911986555957,0.07021600557636164,0.053209378868377386,0.06936951818168649,0.05133988868187187,0.056153347331414666,0.05963870538377797,0.0931622359310502,0.09136761259740132,0.11884433470171551,0.055036245594456884,0.11404699885281021,0.054146813217894316,0.05273756723389773,0.11923772561778859,0.04229225242106576,0.10446161592570014,0.051241607040468054,0.048520937428414124,0.05018500981089902,0.04642409584297724,0.04440818699452234,0.05198006387941154,0.04632407660540981,0.11866650764546532,0.15848152340760854,0.04136774604407839,0.05640359048573414,0.05431156985428257,0.03692530651016408,0.046046823662272834,0.0521959707297654,0.04061699597912175,0.043217243467889715,0.036521739130434785,0.03721266731498365,0.04530252576379942,0.050996972337773304,0.04287044525714929,0.05868313495628085,0.02631332940446393,0.05853550455288886,0.050179139912959636,0.10232503988000136,0.06489997312028475,0.05341719218280744,0.043393504759596115,0.04579551156850731,0.29906895416856616,0.4992582683238687
87,STATEMENT,0.13095975075337907,0.1380833026439918,0.15612819221491106,0.12890876157211836,0.11529938447627022,0.1507591645746735,0.21437058492172192,0.1705765206670013,0.03621540927906632,0.18624425483185822,0.23701729091801882,0.17811291484415692,0.13777692628674618,0.1274920684263783,0.09794085632695837,0.18336036844958536,0.14592729862326806,0.1291659484845303,0.09571333183696018,0.3750312270795424,0.1730347908342291,0.20572040877701903,0.12130447255901962,0.22207015699090843,0.1824736664738308,0.12945787726514948,0.15687201217482244,0.18858506113207024,0.131446693535763,0.07746085245511239,0.06878358950967021,0.06445047578441333,0.04303223568284884,0.05184193543294159,0.06372415166948245,0.09004579714984387,0.15680304401559458,0.23626657747830046,0.18346526739988,0.21428877123295353,0.13503975435960427,0.10465955894476935,0.0765406317334797,0.0924122631436211,0.08283924532660206,0.0743515109202955,0.06639853107912347,0.08707163717312569,0.07111904004263202,0.16073908307735402,0.10702342975353007,0.08594335008745346,0.1190476652318056,0.16263271362114304,0.15695790125256898,0.1687957072570313,0.19275900947062508,0.19001807146309918,0.056665379616128095,0.03621540927906632,0.4417186423987605,0.6465465036650953
88,STATEMENT,0.17888048625134975,0.18092557426016131,0.23501454611593975,0.2196715880296072,0.10818270751029752,0.22571329960102246,0.26699919385174214,0.2173980670651058,0.031208058533817494,0.22950311634055334,0.30966094216094825,0.21152470169345347,0.18775491974741296,0.1900239322010145,0.11371900022614087,0.21289033420366688,0.13678843508148159,0.2257237303561309,0.11708432804476583,0.3960085048790006,0.203851619319042,0.23877516000694712,0.15834302394391203,0.3652454913018951,0.1355175575548119,0.22298697764427258,0.22824696595917013,0.20765357408451396,0.15039041951896964,0.10857194905471484,0.09174264283167011,0.08464642888535373,0.05033142407651434,0.06321248256494631,0.08423883599289853,0.1420216628583817,0.22758759231872816,0.27580914837529447,0.18953908418938759,0.27800266148994013,0.13326823519410116,0.08000072990356927,0.07144058279737159,0.11494499362251057,0.10985624639086189,0.10860040638411744,0.07918654022588328,0.10985833437110856,0.09875733614043186,0.14537937167375353,0.09458823167891889,0.07294119234248624,0.11773795369919751,0.25378598567004473,0.1847405013665868,0.17999106902750095,0.19427638735939395,0.25772261898263527,0.0713426335915022,0.031208058533817494,0.5285717858871158,0.737853745388314
89,STATEMENT,0.2303084152207382,0.17280958874471752,0.3879007426019629,0.22084360523893773,0.18825670521940593,0.16443682274807958,0.13459721858055343,0.0883187144136555,0.044925257564382134,0.23628475422294357,0.3073766435588551,0.33290537657946484,0.3035005083737376,0.1851516557692966,0.10378519221618784,0.14263208002916014,0.11651574926252475,0.2794889538732513,0.18496545954195984,0.16883918399417444,0.09059823437714609,0.08671108921723009,0.13858738628094716,0.23932044198286292,0.18364771014483663,0.2796865535017081,0.2316022849844779,0.15677140696725,0.3227532394739744,0.11246768315682831,0.14317644656476336,0.11695940904944016,0.05602743774064389,0.07261577564669094,0.0628526307064706,0.1606225200837494,0.23149663967342873,0.14530223538999257,0.15734214786932718,0.17512529472441063,0.14108511593970124,0.10413113609044461,0.10277836650274404,0.13843531521991959,0.15649629602375112,0.14235251409384653,0.10124286178637407,0.07351776229649565,0.08470249208379856,0.09640247074639782,0.059604539770434214,0.05609721857471042,0.07484425065465489,0.18504719675001535,0.09216898108994818,0.20101077580291715,0.1692243426608285,0.1785178483075478,0.2277552437966306,0.044925257564382134,0.214959334291016,0.42075250543012266
90,STATEMENT,0.1624949105190316,0.16565642511722684,0.26226841559499015,0.144547818823615,0.15782725135930645,0.19477958981736646,0.31343185261778295,0.21868479572207944,0.051000331984192515,0.2613350085093467,0.3824676806085075,0.4534082803233875,0.37275622794678287,0.15198319808148494,0.1476405914462565,0.3295493572535082,0.09961296307815343,0.20968647136527319,0.1470339140897135,0.30375055076908103,0.14305217161325656,0.15636763531560022,0.16424677809657828,0.32696383481610286,0.29035498236130775,0.208759698408884,0.34037726831294574,0.4491356126432794,0.233311482813995,0.09364945267797699,0.09161518049226539,0.13552719992203624,0.13397950723178803,0.08334081305439352,0.1119332224338197,0.15701054073125792,0.33350502289493344,0.1757198583138344,0.43655831441736614,0.3786998138940645,0.23544437805052348,0.12371480859423678,0.1377510221782629,0.10660220671763854,0.10729966464875698,0.08937848145838484,0.06789287558465544,0.06951357904471481,0.09361640822871448,0.21410107775725204,0.07730936925975995,0.07600499280042129,0.27988559439862576,0.2819892964633752,0.14837225019256303,0.34151951350665366,0.3909460623130568,0.3916875640209686,0.09016106864786114,0.051000331984192515,0.34826507317273114,0.6093895946751137
91,STATEMENT,0.14874580790866263,0.17669353815094496,0.2469240098809561,0.1762146563058386,0.13467507337864734,0.21966441929833094,0.29373481475212176,0.1951060662996974,0.0439017286941219,0.2596530156072012,0.3809455719024857,0.3642837562831818,0.2877514480015971,0.17417867018793187,0.10943756801931717,0.2762475796335197,0.10704994433552663,0.2219951200021102,0.10817255595087209,0.353363002620764,0.1906485427499724,0.22309848191665477,0.1521258334277802,0.29091844801883693,0.23409490586699652,0.21819031090000768,0.27038688116496634,0.34968424225984485,0.22892812800486562,0.07799130403550411,0.08951218556542104,0.1126099690155149,0.08882077626271997,0.07181200587777271,0.09727427405951948,0.10653889055196938,0.26562018738280807,0.2976406503486417,0.33979149982840234,0.3874160492326003,0.1680303026453634,0.0939521824653496,0.10985888162143206,0.10863217729172203,0.09998895652484409,0.093273370061665,0.0797127941154882,0.09923024872323444,0.10291362309646127,0.1782978938108537,0.09823481793874916,0.09244944760847958,0.2353826218732005,0.27029431140727317,0.1458226467765401,0.2670668057065496,0.3445873943238779,0.36981438753268264,0.07953391083267392,0.0439017286941219,0.5298724790420537,0.7112694739988801
92,STATEMENT,0.0752499006342939,0.06688250011019563,0.09103976109966638,0.05473069776310986,0.06762615042634403,0.07448058530526074,0.08453795212355794,0.0688730254630816,0.04861950504729333,0.12390760889314709,0.1592292446850881,0.18895601009650426,0.16230171972083401,0.07632377101654615,0.06407848838386711,0.09296959021243154,0.060673192866442696,0.08679324889854412,0.06767962748234022,0.11717320339881515,0.09053940125391172,0.10953160563027667,0.06584287324247884,0.07263337085956724,0.08879628383952844,0.08595896502040357,0.132383400815117,0.07595157808520125,0.17358963477138742,0.06591899103275098,0.052123385603286276,0.05443459739392857,0.047020869850784935,0.04806851241728524,0.05670028795550949,0.04669884382692008,0.1308750996083235,0.12839139087476292,0.07548362787183331,0.07923048161281528,0.07048488677838814,0.043322677715679075,0.05623881447026942,0.06044735465086859,0.0495850305718472,0.04830031980987224,0.04281406557984305,0.03981157543305135,0.050635901581035606,0.06588141388957186,0.05058628867427651,0.05833242505112619,0.05372546499688323,0.07087866249193728,0.05334788585495817,0.12930165354801143,0.09685214796497332,0.07801759380503215,0.04433730958763232,0.04861950504729333,0.2629082722026199,0.480801816148577
93,STATEMENT,0.09781854498477646,0.10562804250808008,0.10421513477635086,0.07924394836008039,0.09362470717442059,0.11370867468037396,0.15837475559478711,0.11376892309786199,0.03676285240500532,0.13503498543474152,0.19229375824361827,0.15052113868949313,0.11852630241122136,0.09801321817988856,0.07872623398266623,0.13717505292964585,0.11693894151048298,0.08668590560528314,0.07407892389886848,0.2709881077883453,0.1568473114385515,0.20549685317030503,0.0844786303784899,0.213344866376279,0.16083178928085312,0.08147349686536241,0.10795541974598041,0.14553454921309167,0.11012057506718514,0.06053721607182589,0.05803316306023762,0.055657463046699336,0.04120222910574352,0.046614243473080415,0.0503199272121151,0.057123169185048686,0.10741247375332508,0.22280113466830415,0.14326862616108396,0.1434442838717808,0.10921057646073737,0.09100255375599794,0.06733468350904802,0.06804337992792966,0.062124787608736735,0.051212851811573264,0.058517764833893135,0.0644070482465939,0.050032008493461594,0.1307718433881026,0.09320280703641698,0.08734593577586737,0.08689690765803798,0.09804470104899729,0.11422890583267677,0.13519790908060594,0.15142887246988035,0.12188461157884245,0.04339951017444882,0.03467716222183181,0.4488009550921103,0.6347719608043428
94,STATEMENT,0.18825473159876155,0.19247190390547608,0.25263972389900874,0.2362672040527457,0.11380495112486984,0.23410407825904292,0.2910301320553388,0.24089988308706373,0.032263773211857485,0.238052195630712,0.29730780498826653,0.1791084196637704,0.1625646132652789,0.1865414598647728,0.11770730790226033,0.2296008009313853,0.14587080682933395,0.23560631347191627,0.1196330182301086,0.42394705777079944,0.22091933829177027,0.25580541013472496,0.17597368780040473,0.3977008348446304,0.14186281036867196,0.2334179623204501,0.2264988745809718,0.21207436794219087,0.1338165515000868,0.10117545995260926,0.09282505193379546,0.08537861242919796,0.05266384699103811,0.062453066681062624,0.08261826925225157,0.15559062506197716,0.2271271095428634,0.24042020228596958,0.1964501302582864,0.29013486341909955,0.14071181374221228,0.07755724782401799,0.06826057392742002,0.12162692302765665,0.11620500656579522,0.11120483672012027,0.07623283005373002,0.11894569936841615,0.10587167482974127,0.15531974386163522,0.09589063814994273,0.07486202510402973,0.12698258983344793,0.2873857428553464,0.2090448369218066,0.16900754744947272,0.20561437919146944,0.2776016345944023,0.07601399731177902,0.032263773211857485,0.5172555034728441,0.7067951528604958
95,STATEMENT,0.13757711945345855,0.17527835480293197,0.23287022850546532,0.16341005419102678,0.13356877904727604,0.18464941164894005,0.2457384611933202,0.18040162985855812,0.06372388492378175,0.29144208553949685,0.32563911071336116,0.31859220083588163,0.2590046863121693,0.13805114562572973,0.1097011332355949,0.23214874717139192,0.1022711708200573,0.1883591013955289,0.09970792232091326,0.3335471696555559,0.17409092926588754,0.1770025123805718,0.13332738533678604,0.26962486307742906,0.21731615118715966,0.18651358081016117,0.2576044123746825,0.28808110904540823,0.2641567979859478,0.07682118173739502,0.08175526486546664,0.1115105720286508,0.10023167131231564,0.07905644320373749,0.12095427426962091,0.10901580949941278,0.2529432767923167,0.20521615704423268,0.2829796563754883,0.3070333178456195,0.15001961627151422,0.08352619553295641,0.09877982855363042,0.10337001111633404,0.08650670753711509,0.08405641092712604,0.0696412055730174,0.082538778496942,0.08333464250011212,0.1502098700655106,0.07113747775990284,0.07796435688654128,0.204984977670031,0.23772716304771782,0.13383782161658933,0.2692215405262788,0.33343247679513066,0.31829282023699595,0.09480434155293002,0.06372388492378175,0.41280669511667145,0.6414562517707535
96,STATEMENT,0.14945084964053923,0.21741864794678423,0.13401353299782007,0.13672949892268935,0.24977939582279607,0.15566419764588546,0.1521156306401884,0.20908985079857662,0.32026251291879965,0.1671830956147154,0.21824949688530992,0.12244548827420354,0.13600964944107047,0.18486536507640575,0.16171159679996042,0.27077334413813564,0.21437778572621607,0.1788922975846919,0.1252158540915612,0.1670027807431157,0.18819404385093455,0.17624479127047982,0.2364759282244409,0.1161450782920223,0.1635280584800445,0.17900091274248817,0.17326888607506022,0.2155321571295563,0.0881014226139945,0.1382203362415963,0.19687009951465573,0.062028695614370175,0.07605050749744618,0.20793748691446898,0.10072386719159163,0.15273230015774966,0.17116730589567697,0.3462322943075719,0.2141382937820949,0.20714186816715172,0.24555163801761407,0.2140740277928993,0.09798832540547206,0.07259904455705837,0.07579559630864194,0.0821548328630203,0.09299819767479708,0.12274723578510872,0.10186735206424785,0.22563925983827232,0.10597018693220084,0.06016244692871152,0.22406982701574607,0.2252847659148532,0.3365684348084167,0.32118507980215605,0.2601993430900288,0.21863753226105398,0.2813664516891973,0.32026251291879965,0.20642394744914783,0.4014732484224847
97,STATEMENT,0.1315378774031567,0.16414956343269635,0.11548607359916498,0.13475003800629778,0.190862140548882,0.07882737670336586,0.08438821343375852,0.11782123144104527,0.21450146465667336,0.11677719241464887,0.12386952683445118,0.09983659639072462,0.1042654482943277,0.06800232676152415,0.08804867694704899,0.12806971775710776,0.09557503372301604,0.08572406493140095,0.11964306924679184,0.16277182666994527,0.10644834014620651,0.09427052419038254,0.1544157292305553,0.10953712060463236,0.20233868287162088,0.08583099206072123,0.05617516972292119,0.06956734143657836,0.15652326689505963,0.08055577221085466,0.11978038695147487,0.0688490113967603,0.05421252708567926,0.1140291696134185,0.09096199824712264,0.09037293268100027,0.05456574536990162,0.12009729262289338,0.07090606339272987,0.08620327214862182,0.16029667800565928,0.0920852394325927,0.07781634726730657,0.06573618103363714,0.02718177064334131,0.08878572086939016,0.043056258445978865,0.04351143548059121,0.06352772039995871,0.09155150795434089,0.0336472835774933,0.04990947703319776,0.05901034300658238,0.11946575695592342,0.11888742589567274,0.09825284245351015,0.14903543163004893,0.14241333470262046,0.2932487779558876,0.21450146465667336,0.17431272689249355,0.3621104844901317
